district_2020,ps_2020,gp_2020,reservation_2020,key_2020,sl_no_2015,dist_name_2015,samiti_name_2015,gp_2015,reservation_2015,name_2015,sex_2015,category_2015,dist_name_new_2015,samiti_name_new_2015,key_2015,sl_no_2005,dist_name_2005,samiti_name_2005,gp_2005,reservation_2005,name_2005,sex_2005,category_2005,gp_new_2005,dist_name_new_2005,samiti_name_new_2005,dist_2010_2005,key_2005,sl_no_2010,dist_name_2010,samiti_name_2010,gp_2010,reservation_2010,name_2010,sex_2010,category_2010,gp_new_2015,dist_name_new_2010,samiti_name_new_2010,key_2010,dist_05_10,nuke_05_10,gp_new_2010,dist,nuke,dist_2020,nuke_2020
Barmer,Balotra,Majiwala,General,BarmerBalotraMajiwala,1366,BARMER,BALOTRA,MAJIW ALA,General (Woman),RAJSHRI KANWAR,1,General,BARMER,BALOTRA,BARMERBALOTRAmajiwala,1373,BARMER,BALOTRA,MANJIWALA,GEN,BHAGWAT SINGH,MALE,GEN,majiwala,BARMER,BALOTRA,NA,BARMERBALOTRAmajiwala,1290,BARMER,BALOTRA,MAJIWALA,OBC,KUMPA RAM,M,OBC,majiwala,BARMER,BALOTRA,BARMERBALOTRAmajiwala,0,NA,majiwala,0,0,0,0
Barmer,Balotra,Mewanagar,General,BarmerBalotraMewanagar,1367,BARMER,BALOTRA,MEW ANAGAR,General (Woman),KAILASH KANWAR,1,General (Woman),BARMER,BALOTRA,BARMERBALOTRAmewanagar,1374,BARMER,BALOTRA,MEWANAGAR,OBC,BHIYARAM,MALE,OBC,mewanagar,BARMER,BALOTRA,NA,BARMERBALOTRAmewanagar,1292,BARMER,BALOTRA,MEW ANAGAR,SC,POLA RAM,M,SC,mewanagar,BARMER,BALOTRA,BARMERBALOTRAmewanagar,0,NA,mewanagar,0,0,0,0
Barmer,Balotra,Parlu,General,BarmerBalotraParlu,1370,BARMER,BALOTRA,P ARLU,General (Woman),MANJU,1,OBC (Woman),BARMER,BALOTRA,BARMERBALOTRAparlu,1381,BARMER,BALOTRA,PARLU,GEN W,KALYAN KANWAR,FEMALE,OBC,parlu,BARMER,BALOTRA,NA,BARMERBALOTRAparlu,1299,BARMER,BALOTRA,PARLU,SC,NARAYAN LAL,M,SC,parlu,BARMER,BALOTRA,BARMERBALOTRAparlu,0,NA,parlu,0,0,0,0
Barmer,Balotra,Aakdli Baksiram,General,BarmerBalotraAakdli Baksiram,1352,BARMER,BALOTRA,AAKDLI BAKSIRAM,General (Woman),KANCHAN KANWAR,1,OBC,BARMER,BALOTRA,BARMERBALOTRAaakdli baksiram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,aakdli baksiram,NA,NA,NA,NA,NA,NA,NA,0,0,0
Barmer,Barmer,Bola,General,BarmerBarmerBola,1387,BARMER,BARMER,BOLA,General (Woman),ADHAL,1,OBC (Woman),BARMER,BARMER,BARMERBARMERbola,1407,BARMER,BARMER,BOLA,GEN W,HAKIMO,FEMALE,GEN,bola,BARMER,BARMER,NA,BARMERBARMERbola,1325,BARMER,BARMER,BOLA,OBC,CHIMA RAM,M,OBC,bola,BARMER,BARMER,BARMERBARMERbola,0,NA,bola,0,0,0,0
Barmer,Barmer,Bisala,General (Woman),BarmerBarmerBisala,1385,BARMER,BARMER,BISALA,General (Woman),LEELA,1,General (Woman),BARMER,BARMER,BARMERBARMERbisala,1405,BARMER,BARMER,BISHALA,GEN W,CHENI DEVI,FEMALE,GEN,bisala,BARMER,BARMER,NA,BARMERBARMERbisala,1323,BARMER,BARMER,BISALA,OBC,BALWANT SINGH,M,OBC,bisala,BARMER,BARMER,BARMERBARMERbisala,0,NA,bisala,0,0,0,0
Barmer,Barmer,Bisala Aagor,General,BarmerBarmerBisala Aagor,1386,BARMER,BARMER,BISALA AAGOR,General (Woman),BHAWNA KANWAR,1,General (Woman),BARMER,BARMER,BARMERBARMERbisala aagor,1406,BARMER,BARMER,BISHALA AGORE,GEN W,KANWARA KUNWAR,FEMALE,GEN,bisala aagor,BARMER,BARMER,NA,BARMERBARMERbisala aagor,1324,BARMER,BARMER,BISALA AAGOR,GEN,MOTA RAM,M,OBC,bisala aagor,BARMER,BARMER,BARMERBARMERbisala aagor,0,NA,bisala aagor,0,0,0,0
Barmer,Barmer,Garal,General (Woman),BarmerBarmerGaral,1390,BARMER,BARMER,GARAL,General (Woman),GAJRO,1,General (Woman),BARMER,BARMER,BARMERBARMERgaral,1418,BARMER,BARMER,GARAL,GEN W,GANGA,FEMALE,OBC,garal,BARMER,BARMER,NA,BARMERBARMERgaral,1336,BARMER,BARMER,GARAL,GEN,CHUNA RAM,M,OBC,garal,BARMER,BARMER,BARMERBARMERgaral,0,NA,garal,0,0,0,0
Barmer,Barmer,Jakhdo Ki Dhani,General (Woman),BarmerBarmerJakhdo Ki Dhani,1392,BARMER,BARMER,JAKHDO KI DHANI,General (Woman),SHANTA,1,General (Woman),BARMER,BARMER,BARMERBARMERjakhdo ki dhani,1424,BARMER,BARMER,JAKHDO KI DHANI,GEN,DURGARAM,MALE,OBC,jakhdo ki dhani,BARMER,BARMER,NA,BARMERBARMERjakhdo ki dhani,1342,BARMER,BARMER,JAKHDO KI DHANI,GEN,HEMANT KUMAR,M,OBC,jakhdo ki dhani,BARMER,BARMER,BARMERBARMERjakhdo ki dhani,0,NA,jakhdo ki dhani,0,0,0,0
Barmer,Barmer,Jakhdo Ki Dhani,OBC (Woman),BarmerBarmerJakhdo Ki Dhani,1392,BARMER,BARMER,JAKHDO KI DHANI,General (Woman),SHANTA,1,General (Woman),BARMER,BARMER,BARMERBARMERjakhdo ki dhani,1424,BARMER,BARMER,JAKHDO KI DHANI,GEN,DURGARAM,MALE,OBC,jakhdo ki dhani,BARMER,BARMER,NA,BARMERBARMERjakhdo ki dhani,1342,BARMER,BARMER,JAKHDO KI DHANI,GEN,HEMANT KUMAR,M,OBC,jakhdo ki dhani,BARMER,BARMER,BARMERBARMERjakhdo ki dhani,0,NA,jakhdo ki dhani,0,0,0,0
Barmer,Barmer,Jasai,General,BarmerBarmerJasai,1394,BARMER,BARMER,JASAI,General (Woman),SARUP KANWAR,1,General (Woman),BARMER,BARMER,BARMERBARMERjasai,1426,BARMER,BARMER,JESAI,SC,NEMARAM,MALE,SC,jasai,BARMER,BARMER,NA,BARMERBARMERjasai,1344,BARMER,BARMER,JASAI,GEN,KUNTA KANWAR,F,GENW,jasai,BARMER,BARMER,BARMERBARMERjasai,0,NA,jasai,0,0,0,0
Barmer,Barmer,Marundi,General (Woman),BarmerBarmerMarundi,1396,BARMER,BARMER,MARUNDI,General (Woman),POONAM KANWAR,1,General (Woman),BARMER,BARMER,BARMERBARMERmarundi,1431,BARMER,BARMER,MARUDI,OBC W,AASIYAT,FEMALE,OBC,marundi,BARMER,BARMER,NA,BARMERBARMERmarundi,1349,BARMER,BARMER,MARUNDI,ST,BHABHUT A,M,ST,marundi,BARMER,BARMER,BARMERBARMERmarundi,0,NA,marundi,0,0,0,0
Barmer,Barmer,Meethda,General,BarmerBarmerMeethda,1397,BARMER,BARMER,MEETHDA,General (Woman),CHHAGAN KANWAR,1,General (Woman),BARMER,BARMER,BARMERBARMERmeethda,1432,BARMER,BARMER,MITHDA,ST W,RUKHMO,FEMALE,ST,meethda,BARMER,BARMER,NA,BARMERBARMERmeethda,1350,BARMER,BARMER,MEETHDA,GEN,PAWAN KANWAR,F,GENW,meethda,BARMER,BARMER,BARMERBARMERmeethda,0,NA,meethda,0,0,0,0
Barmer,Barmer,Sanawara,General,BarmerBarmerSanawara,1400,BARMER,BARMER,SANAWARA,General (Woman),PUJA,1,General (Woman),BARMER,BARMER,BARMERBARMERsanawara,1439,BARMER,BARMER,SANAWADA,OBC,KUMBHA RAM,MALE,OBC,sanawara,BARMER,BARMER,NA,BARMERBARMERsanawara,1357,BARMER,BARMER,SANAW ARA,GEN,GANGA,F,OBCW,sanawara,BARMER,BARMER,BARMERBARMERsanawara,0,NA,sanawara,0,0,0,0
Barmer,Dhanau,Bijasar,General,BarmerDhanauBijasar,1697,BARMER,DHANAU,BIJASAR,General (Woman),PARWATI DEVI,1,SC,BARMER,DHANAU,BARMERDHANAUbijasar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,bijasar,NA,NA,NA,NA,NA,NA,NA,0,0,0
Barmer,Dhanau,Gohed Ka Tala,OBC (Woman),BarmerDhanauGohed Ka Tala,1700,BARMER,DHANAU,GOHED KA TALA,General (Woman),KESHAR DEVI,1,SC (Woman),BARMER,DHANAU,BARMERDHANAUgohed ka tala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gohed ka tala,NA,NA,NA,NA,NA,NA,NA,0,0,0
Barmer,Dhanau,Navatala Rathodan,General,BarmerDhanauNavatala Rathodan,1714,BARMER,DHANAU,NAVATALA RATHODAN,General (Woman),MANDU KUMARI,1,General (Woman),BARMER,DHANAU,BARMERDHANAUnavatala rathodan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,navatala rathodan,NA,NA,NA,NA,NA,NA,NA,0,0,0
Barmer,Dhanau,Rabsar,General,BarmerDhanauRabsar,1705,BARMER,DHANAU,RABSAR,General (Woman),HATHMA,1,General (Woman),BARMER,DHANAU,BARMERDHANAUrabsar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rabsar,NA,NA,NA,NA,NA,NA,NA,0,0,0
Barmer,Dhanau,Shriramwala,General,BarmerDhanauShriramwala,1708,BARMER,DHANAU,SHRIRAMW ALA,General (Woman),JETI DEVI,1,OBC,BARMER,DHANAU,BARMERDHANAUshriramwala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,shriramwala,NA,NA,NA,NA,NA,NA,NA,0,0,0
Barmer,Dhanau,Talsar,General,BarmerDhanauTalsar,1709,BARMER,DHANAU,T ALSAR,General (Woman),INDRA DEVI,1,SC (Woman),BARMER,DHANAU,BARMERDHANAUtalsar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,talsar,NA,NA,NA,NA,NA,NA,NA,0,0,0
Barmer,Dhorimanna,Bheemthal,General,BarmerDhorimannaBheemthal,1487,BARMER,DHORIMANNA,BHEEMTHAL,General (Woman),MULI DEVI,1,OBC (Woman),BARMER,DHORIMANNA,BARMERDHORIMANNAbheemthal,1509,BARMER,DHORIMANA,BHIMTHAL,OBC W,CHUNNI,FEMALE,OBC,bheemthal,BARMER,DHORIMANNA,NA,BARMERDHORIMANNAbheemthal,1471,BARMER,DHORIMANNA,BHEEMTHAL,GEN,KUNANI,F,OBCW,bheemthal,BARMER,DHORIMANNA,BARMERDHORIMANNAbheemthal,0,NA,bheemthal,0,0,0,0
Barmer,Dhorimanna,Chainpura,OBC,BarmerDhorimannaChainpura,1489,BARMER,DHORIMANNA,CHAINPURA,General (Woman),INDUBALA,1,OBC (Woman),BARMER,DHORIMANNA,BARMERDHORIMANNAchainpura,1512,BARMER,DHORIMANA,CHAINPURA,GEN,RUKHMO,FEMALE,GEN,chainpura,BARMER,DHORIMANNA,NA,BARMERDHORIMANNAchainpura,1477,BARMER,DHORIMANNA,CHAINPURA,SC,KHEMA RAM,M,SC,chainpura,BARMER,DHORIMANNA,BARMERDHORIMANNAchainpura,0,NA,chainpura,0,0,0,0
Barmer,Dhorimanna,Dhorimanna,General,BarmerDhorimannaDhorimanna,1490,BARMER,DHORIMANNA,DHORIMANNA,General (Woman),VIMLA,1,OBC (Woman),BARMER,DHORIMANNA,BARMERDHORIMANNAdhorimanna,1513,BARMER,DHORIMANA,DHORIMANA,GEN W,MADDEVI,FEMALE,GEN,dhorimanna,BARMER,DHORIMANNA,NA,BARMERDHORIMANNAdhorimanna,1478,BARMER,DHORIMANNA,DHORIMANNA,OBC,SUKH RAM,M,OBC,dhorimanna,BARMER,DHORIMANNA,BARMERDHORIMANNAdhorimanna,0,NA,dhorimanna,0,0,0,0
Barmer,Dhorimanna,Khari,General (Woman),BarmerDhorimannaKhari,1493,BARMER,DHORIMANNA,KHARI,General (Woman),VANU,1,OBC (Woman),BARMER,DHORIMANNA,BARMERDHORIMANNAkhari,1521,BARMER,DHORIMANA,KHARI,SC,GUMANARAM,MALE,SC,khari,BARMER,DHORIMANNA,NA,BARMERDHORIMANNAkhari,1487,BARMER,DHORIMANNA,KHARI,OBCW,CHUNI DEVI,F,OBCW,khari,BARMER,DHORIMANNA,BARMERDHORIMANNAkhari,0,NA,khari,0,0,0,0
Barmer,Dhorimanna,Booth Jaitmal,OBC (Woman),BarmerDhorimannaBooth Jaitmal,1484,BARMER,DHORIMANNA,BOOTH JAITMAL,General (Woman),LATA,1,SC (Woman),BARMER,DHORIMANNA,BARMERDHORIMANNAbooth jaitmal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,booth jaitmal,NA,NA,NA,NA,NA,NA,NA,0,0,0
Barmer,Dhorimanna,Khume Ki Beri,General,BarmerDhorimannaKhume Ki Beri,1505,BARMER,DHORIMANNA,KHUME KI BERI,General (Woman),ANSI DEVI,1,OBC (Woman),BARMER,DHORIMANNA,BARMERDHORIMANNAkhume ki beri,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,khume ki beri,NA,NA,NA,NA,NA,NA,NA,0,0,0
Barmer,Dhorimanna,Koliyana,SC,BarmerDhorimannaKoliyana,1509,BARMER,DHORIMANNA,KOLIYANA,General (Woman),ANDI,1,OBC (Woman),BARMER,DHORIMANNA,BARMERDHORIMANNAkoliyana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,koliyana,NA,NA,NA,NA,NA,NA,NA,0,0,0
Barmer,Gadraroad,Bandhra,General,BarmerGadraroadBandhra,1815,BARMER,GADRAROAD,BANDHRA,General (Woman),PAWAN KANWAR,1,General (Woman),BARMER,GADRAROAD,BARMERGADRAROADbandhra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,bandhra,NA,NA,NA,NA,NA,NA,NA,0,0,0
Barmer,Gadraroad,Jaisindhar Gaon,General (Woman),BarmerGadraroadJaisindhar Gaon,1822,BARMER,GADRAROAD,JAISINDHAR GAON,General (Woman),KUMKUM RATHORE,1,General (Woman),BARMER,GADRAROAD,BARMERGADRAROADjaisindhar gaon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,jaisindhar gaon,NA,NA,NA,NA,NA,NA,NA,0,0,0
Barmer,Gadraroad,Jaisindhar Station,SC,BarmerGadraroadJaisindhar Station,1823,BARMER,GADRAROAD,JAISINDHAR STATION,General (Woman),INDIRA,1,SC (Woman),BARMER,GADRAROAD,BARMERGADRAROADjaisindhar station,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,jaisindhar station,NA,NA,NA,NA,NA,NA,NA,0,0,0
Barmer,Gadraroad,Jhankali,General,BarmerGadraroadJhankali,1824,BARMER,GADRAROAD,JHANKALI,General (Woman),POONAM KANWAR,1,General (Woman),BARMER,GADRAROAD,BARMERGADRAROADjhankali,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,jhankali,NA,NA,NA,NA,NA,NA,NA,0,0,0
Barmer,Gadraroad,Khabdala,General,BarmerGadraroadKhabdala,1825,BARMER,GADRAROAD,KHABDALA,General (Woman),BAIRAJ KANWAR,1,General (Woman),BARMER,GADRAROAD,BARMERGADRAROADkhabdala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,khabdala,NA,NA,NA,NA,NA,NA,NA,0,0,0
Barmer,Gadraroad,Kharchi,General,BarmerGadraroadKharchi,1828,BARMER,GADRAROAD,KHARCHI,General (Woman),SUMITRA KANWAR,1,OBC (Woman),BARMER,GADRAROAD,BARMERGADRAROADkharchi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kharchi,NA,NA,NA,NA,NA,NA,NA,0,0,0
Barmer,Gadraroad,Ranasar,General,BarmerGadraroadRanasar,1829,BARMER,GADRAROAD,RANASAR,General (Woman),SHARMAA,1,OBC (Woman),BARMER,GADRAROAD,BARMERGADRAROADranasar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ranasar,NA,NA,NA,NA,NA,NA,NA,0,0,0
Barmer,Gida,Chidiya,OBC (Woman),BarmerGidaChidiya,1626,BARMER,GIDA,CHIDIYA,General (Woman),BHANWARI DEVI,1,OBC (Woman),BARMER,GIDA,BARMERGIDAchidiya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,chidiya,NA,NA,NA,NA,NA,NA,NA,0,0,0
Barmer,Gida,Jakhda,General,BarmerGidaJakhda,1630,BARMER,GIDA,JAKHDA,General (Woman),MALI DEVI,1,General (Woman),BARMER,GIDA,BARMERGIDAjakhda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,jakhda,NA,NA,NA,NA,NA,NA,NA,0,0,0
Barmer,Gida,Kharda Bharat Singh,General (Woman),BarmerGidaKharda Bharat Singh,1634,BARMER,GIDA,KHARDA BHARAT SINGH,General (Woman),PEMPO DEVI,1,SC (Woman),BARMER,GIDA,BARMERGIDAkharda bharat singh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kharda bharat singh,NA,NA,NA,NA,NA,NA,NA,0,0,0
Barmer,Gida,Khokhsar,General,BarmerGidaKhokhsar,1635,BARMER,GIDA,KHOKHSAR,General (Woman),SUNITA DEVI,1,General (Woman),BARMER,GIDA,BARMERGIDAkhokhsar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,khokhsar,NA,NA,NA,NA,NA,NA,NA,0,0,0
Barmer,Gida,Sahar,General,BarmerGidaSahar,1642,BARMER,GIDA,SAHAR,General (Woman),IMARATI DEVI,1,General (Woman),BARMER,GIDA,BARMERGIDAsahar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sahar,NA,NA,NA,NA,NA,NA,NA,0,0,0
Barmer,Gida,Santara,General (Woman),BarmerGidaSantara,1643,BARMER,GIDA,SANT ARA,General (Woman),KAVITA KANWAR,1,General,BARMER,GIDA,BARMERGIDAsantara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,santara,NA,NA,NA,NA,NA,NA,NA,0,0,0
Barmer,Gida,Sawau Mulraj,General (Woman),BarmerGidaSawau Mulraj,1644,BARMER,GIDA,SAWAU MULRAJ,General (Woman),REKHA CHOUDHARY,1,OBC (Woman),BARMER,GIDA,BARMERGIDAsawau mulraj,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sawau mulraj,NA,NA,NA,NA,NA,NA,NA,0,0,0
Barmer,Gudhamalani,Berigaon,General (Woman),BarmerGudhamalaniBerigaon,1785,BARMER,GUDHAMALANI,BERIGAON,General (Woman),KAMLA,1,OBC (Woman),BARMER,GUDHAMALANI,BARMERGUDHAMALANIberigaon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,berigaon,NA,NA,NA,NA,NA,NA,NA,0,0,0
Barmer,Gudhamalani,Gandhvkala,General,BarmerGudhamalaniGandhvkala,1788,BARMER,GUDHAMALANI,GANDHVKALA,General (Woman),USHA DEVI,1,OBC,BARMER,GUDHAMALANI,BARMERGUDHAMALANIgandhvkala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gandhvkala,NA,NA,NA,NA,NA,NA,NA,0,0,0
Barmer,Gudhamalani,Lunwajageer,General,BarmerGudhamalaniLunwajageer,1790,BARMER,GUDHAMALANI,LUNW AJAGEER,General (Woman),MEERO DEVI,1,OBC,BARMER,GUDHAMALANI,BARMERGUDHAMALANIlunwajageer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,lunwajageer,NA,NA,NA,NA,NA,NA,NA,0,0,0
Barmer,Gudhamalani,Naya Nagar,General (Woman),BarmerGudhamalaniNaya Nagar,1806,BARMER,GUDHAMALANI,NAYA NAGAR,General (Woman),RITURAJ KUMARI,1,General (Woman),BARMER,GUDHAMALANI,BARMERGUDHAMALANInaya nagar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,naya nagar,NA,NA,NA,NA,NA,NA,NA,0,0,0
Barmer,Gudhamalani,Piprali,General,BarmerGudhamalaniPiprali,1794,BARMER,GUDHAMALANI,PIPRALI,General (Woman),ANCHI DEVI,1,OBC (Woman),BARMER,GUDHAMALANI,BARMERGUDHAMALANIpiprali,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,piprali,NA,NA,NA,NA,NA,NA,NA,0,0,0
Barmer,Gudhamalani,Ratanpura,OBC,BarmerGudhamalaniRatanpura,1795,BARMER,GUDHAMALANI,RA T ANPURA,General (Woman),CHAMU,1,General (Woman),BARMER,GUDHAMALANI,BARMERGUDHAMALANIratanpura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ratanpura,NA,NA,NA,NA,NA,NA,NA,0,0,0
Barmer,Kalyanpur,Balaujati,General,BarmerKalyanpurBalaujati,1670,BARMER,KALYANPUR,BALAUJATI,General (Woman),FULIDEVI,1,OBC (Woman),BARMER,KALYANPUR,BARMERKALYANPURbalaujati,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,balaujati,NA,NA,NA,NA,NA,NA,NA,0,0,0
Barmer,Kalyanpur,Godava,OBC,BarmerKalyanpurGodava,1691,BARMER,KALYANPUR,GODAVA,General (Woman),RAMESHW ARI,1,General (Woman),BARMER,KALYANPUR,BARMERKALYANPURgodava,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,godava,NA,NA,NA,NA,NA,NA,NA,0,0,0
Barmer,Kalyanpur,Gwalnada,General,BarmerKalyanpurGwalnada,1674,BARMER,KALYANPUR,GW ALNADA,General (Woman),SANTOSH KANWAR,1,General (Woman),BARMER,KALYANPUR,BARMERKALYANPURgwalnada,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gwalnada,NA,NA,NA,NA,NA,NA,NA,0,0,0
Barmer,Kalyanpur,Kalyanpur,General,BarmerKalyanpurKalyanpur,1675,BARMER,KALYANPUR,KALYANPUR,General (Woman),RADHA,1,OBC (Woman),BARMER,KALYANPUR,BARMERKALYANPURkalyanpur,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kalyanpur,NA,NA,NA,NA,NA,NA,NA,0,0,0
Barmer,Kalyanpur,Kalyanpur,OBC,BarmerKalyanpurKalyanpur,1675,BARMER,KALYANPUR,KALYANPUR,General (Woman),RADHA,1,OBC (Woman),BARMER,KALYANPUR,BARMERKALYANPURkalyanpur,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kalyanpur,NA,NA,NA,NA,NA,NA,NA,0,0,0
Barmer,Kalyanpur,Kudi,General,BarmerKalyanpurKudi,1678,BARMER,KALYANPUR,KUDI,General (Woman),RAMMURTI,1,General (Woman),BARMER,KALYANPUR,BARMERKALYANPURkudi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kudi,NA,NA,NA,NA,NA,NA,NA,0,0,0
Barmer,Kalyanpur,Newari,General,BarmerKalyanpurNewari,1681,BARMER,KALYANPUR,NEW ARI,General (Woman),KAILASH KANWAR,1,General (Woman),BARMER,KALYANPUR,BARMERKALYANPURnewari,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,newari,NA,NA,NA,NA,NA,NA,NA,0,0,0
Barmer,Kalyanpur,Thob,General,BarmerKalyanpurThob,1684,BARMER,KALYANPUR,THOB,General (Woman),MADHU MATI,1,General (Woman),BARMER,KALYANPUR,BARMERKALYANPURthob,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,thob,NA,NA,NA,NA,NA,NA,NA,0,0,0
Barmer,Kalyanpur,Thumbali,OBC (Woman),BarmerKalyanpurThumbali,1685,BARMER,KALYANPUR,THUMBALI,General (Woman),NIRMALA,1,General (Woman),BARMER,KALYANPUR,BARMERKALYANPURthumbali,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,thumbali,NA,NA,NA,NA,NA,NA,NA,0,0,0
Barmer,Pataudi,Khanoda,General,BarmerPataudiKhanoda,1653,BARMER,PATAUDI,KHANODA,General (Woman),MUNNI DEVI,1,General (Woman),BARMER,PATAUDI,BARMERPATAUDIkhanoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,khanoda,NA,NA,NA,NA,NA,NA,NA,0,0,0
Barmer,Pataudi,Naboda Bera,General,BarmerPataudiNaboda Bera,1654,BARMER,PATAUDI,NABODA BERA,General (Woman),PAPEIYA,1,OBC (Woman),BARMER,PATAUDI,BARMERPATAUDInaboda bera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,naboda bera,NA,NA,NA,NA,NA,NA,NA,0,0,0
Barmer,Pataudi,Navatla,General,BarmerPataudiNavatla,1655,BARMER,PATAUDI,NAVATLA,General (Woman),HAKEEMA,1,OBC (Woman),BARMER,PATAUDI,BARMERPATAUDInavatla,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,navatla,NA,NA,NA,NA,NA,NA,NA,0,0,0
