new_subdistrict,reservation_2020,District_Name_LGD,Subdistrict_Name_LGD,gp_LGD_name,gp_election_name,reservation_2015,district_2015,subdistrict_2015,dist_2015,quality_check_2015,reservation_2010,subdistrict_2010,dist_2010,quality_check_2010,reservation_2005,district_2005,subdistrict_2005,dist_2005,quality_check_2005,id,S.No.,District Code,District Name,District Census 2011 Code,District Census 2001 Code,Subdistrict Code,Subdistrict Name,Subdistrict Census 2011 Code,Subdistrict Census 2001 Code,Village Code,Village Name,Village Census 2011 Code,Village Census 2001 Code,Local Body Code,Local Body Name,gp_id,verified_or_not,delim_2019,delim_2014
mandrayal,ST,karauli,mandrayal,mogepura,mongepura,GEN_W,karauli,mandrayal,0,good,SC,sapotra,0,good,ST,karauli,sapotra,0,good,karauli_mandrayal_mogepura,34211,108,KARAULI,107,9,524,Mandrayal,524,5,76853,Jagadarpura,76853,1239700,40123,MOGEPURA,karauli_mogepura,NA,0,0
mandrayal,ST,karauli,mandrayal,mogepura,mongepura,GEN_W,karauli,mandrayal,0,good,SC,sapotra,0,good,ST,karauli,sapotra,0,good,karauli_mandrayal_mogepura,34219,108,KARAULI,107,9,524,Mandrayal,524,5,76854,Khirkan,76854,1239800,40123,MOGEPURA,karauli_mogepura,NA,0,0
mandrayal,ST,karauli,mandrayal,mogepura,mongepura,GEN_W,karauli,mandrayal,0,good,SC,sapotra,0,good,ST,karauli,sapotra,0,good,karauli_mandrayal_mogepura,34230,108,KARAULI,107,9,524,Mandrayal,524,5,76855,Mogepura,76855,1239900,40123,MOGEPURA,karauli_mogepura,NA,0,0
mandrayal,ST,karauli,mandrayal,mogepura,mongepura,GEN_W,karauli,mandrayal,0,good,SC,sapotra,0,good,ST,karauli,sapotra,0,good,karauli_mandrayal_mogepura,34235,108,KARAULI,107,9,524,Mandrayal,524,5,76858,Nayagaon,76858,1240200,40123,MOGEPURA,karauli_mogepura,NA,0,0
mandrayal,ST,karauli,mandrayal,mogepura,mongepura,GEN_W,karauli,mandrayal,0,good,SC,sapotra,0,good,ST,karauli,sapotra,0,good,karauli_mandrayal_mogepura,34249,108,KARAULI,107,9,524,Mandrayal,524,5,76852,Tatu Ki Dagariya,76852,1239700,40123,MOGEPURA,karauli_mogepura,NA,0,0
mandrayal,SC,karauli,mandrayal,neendar,neendar,OBC,karauli,mandrayal,0,good,GEN_W,sapotra,0,good,ST,karauli,sapotra,0,good,karauli_mandrayal_neendar,34201,108,KARAULI,107,9,524,Mandrayal,524,5,76864,Firojpur,76864,1240700,40126,NEENDAR,karauli_neendar,0,1,0
mandrayal,SC,karauli,mandrayal,neendar,neendar,OBC,karauli,mandrayal,0,good,GEN_W,sapotra,0,good,ST,karauli,sapotra,0,good,karauli_mandrayal_neendar,34204,108,KARAULI,107,9,524,Mandrayal,524,5,76866,Ghatali,76866,1240900,40126,NEENDAR,karauli_neendar,0,1,0
mandrayal,SC,karauli,mandrayal,neendar,neendar,OBC,karauli,mandrayal,0,good,GEN_W,sapotra,0,good,ST,karauli,sapotra,0,good,karauli_mandrayal_neendar,34213,108,KARAULI,107,9,524,Mandrayal,524,5,76865,Jhareela,76865,1240800,40126,NEENDAR,karauli_neendar,0,1,0
mandrayal,SC,karauli,mandrayal,neendar,neendar,OBC,karauli,mandrayal,0,good,GEN_W,sapotra,0,good,ST,karauli,sapotra,0,good,karauli_mandrayal_neendar,34229,108,KARAULI,107,9,524,Mandrayal,524,5,76851,Marona,76851,1239600,40126,NEENDAR,karauli_neendar,0,1,0
mandrayal,SC,karauli,mandrayal,neendar,neendar,OBC,karauli,mandrayal,0,good,GEN_W,sapotra,0,good,ST,karauli,sapotra,0,good,karauli_mandrayal_neendar,34236,108,KARAULI,107,9,524,Mandrayal,524,5,76850,Needar,76850,1239600,40126,NEENDAR,karauli_neendar,0,1,0
mandrayal,GEN,karauli,mandrayal,ond,oond,GEN,karauli,mandrayal,0,good,GEN_W,sapotra,0,good,GEN,karauli,sapotra,0,good,karauli_mandrayal_ond,34186,108,KARAULI,107,9,524,Mandrayal,524,5,76881,Bhorat,76881,1242100,40128,OND,karauli_ond,NA,0,0
mandrayal,GEN,karauli,mandrayal,ond,oond,GEN,karauli,mandrayal,0,good,GEN_W,sapotra,0,good,GEN,karauli,sapotra,0,good,karauli_mandrayal_ond,34195,108,KARAULI,107,9,524,Mandrayal,524,5,76880,Devipura,76880,1242000,40128,OND,karauli_ond,NA,0,0
mandrayal,GEN,karauli,mandrayal,ond,oond,GEN,karauli,mandrayal,0,good,GEN_W,sapotra,0,good,GEN,karauli,sapotra,0,good,karauli_mandrayal_ond,34210,108,KARAULI,107,9,524,Mandrayal,524,5,76878,Imaratapura,76878,1242000,40128,OND,karauli_ond,NA,0,0
mandrayal,GEN,karauli,mandrayal,ond,oond,GEN,karauli,mandrayal,0,good,GEN_W,sapotra,0,good,GEN,karauli,sapotra,0,good,karauli_mandrayal_ond,34238,108,KARAULI,107,9,524,Mandrayal,524,5,76879,Ond,76879,1242000,40128,OND,karauli_ond,NA,0,0
mandrayal,GEN_W,karauli,mandrayal,pancholi,pancholi,GEN,karauli,mandrayal,0.037037037,good,ST_W,sapotra,0,good,GEN,karauli,sapotra,0,good,karauli_mandrayal_pancholi,34179,108,KARAULI,107,9,524,Mandrayal,524,5,76894,Barred,76894,1243300,40129,PANCHOLI,karauli_pancholi,NA,0,0
mandrayal,GEN_W,karauli,mandrayal,pancholi,pancholi,GEN,karauli,mandrayal,0.037037037,good,ST_W,sapotra,0,good,GEN,karauli,sapotra,0,good,karauli_mandrayal_pancholi,34237,108,KARAULI,107,9,524,Mandrayal,524,5,76891,Nihalpur,76891,1243000,40129,PANCHOLI,karauli_pancholi,NA,0,0
mandrayal,GEN_W,karauli,mandrayal,pancholi,pancholi,GEN,karauli,mandrayal,0.037037037,good,ST_W,sapotra,0,good,GEN,karauli,sapotra,0,good,karauli_mandrayal_pancholi,34239,108,KARAULI,107,9,524,Mandrayal,524,5,76890,Pancholi,76890,1242900,40129,PANCHOLI,karauli_pancholi,NA,0,0
mandrayal,GEN_W,karauli,mandrayal,pancholi,pancholi,GEN,karauli,mandrayal,0.037037037,good,ST_W,sapotra,0,good,GEN,karauli,sapotra,0,good,karauli_mandrayal_pancholi,34243,108,KARAULI,107,9,524,Mandrayal,524,5,76889,Rancholi,76889,1242800,40129,PANCHOLI,karauli_pancholi,NA,0,0
mandrayal,GEN_W,karauli,mandrayal,pancholi,pancholi,GEN,karauli,mandrayal,0.037037037,good,ST_W,sapotra,0,good,GEN,karauli,sapotra,0,good,karauli_mandrayal_pancholi,34252,108,KARAULI,107,9,524,Mandrayal,524,5,76892,Tursampur,76892,1243100,40129,PANCHOLI,karauli_pancholi,NA,0,0
mandrayal,GEN,karauli,mandrayal,ranipura,ranipura,ST_W,karauli,mandrayal,0,good,GEN,sapotra,0,good,ST,karauli,sapotra,0,good,karauli_mandrayal_ranipura,34183,108,KARAULI,107,9,524,Mandrayal,524,5,76860,Bhattpura,76860,1240400,40131,RANIPURA,karauli_ranipura,NA,0,0
mandrayal,GEN,karauli,mandrayal,ranipura,ranipura,ST_W,karauli,mandrayal,0,good,GEN,sapotra,0,good,ST,karauli,sapotra,0,good,karauli_mandrayal_ranipura,34189,108,KARAULI,107,9,524,Mandrayal,524,5,76856,Chak Mandrail,76856,1240000,40131,RANIPURA,karauli_ranipura,NA,0,0
mandrayal,GEN,karauli,mandrayal,ranipura,ranipura,ST_W,karauli,mandrayal,0,good,GEN,sapotra,0,good,ST,karauli,sapotra,0,good,karauli_mandrayal_ranipura,34198,108,KARAULI,107,9,524,Mandrayal,524,5,76861,Dhavli,76861,1240400,40131,RANIPURA,karauli_ranipura,NA,0,0
mandrayal,GEN,karauli,mandrayal,ranipura,ranipura,ST_W,karauli,mandrayal,0,good,GEN,sapotra,0,good,ST,karauli,sapotra,0,good,karauli_mandrayal_ranipura,34203,108,KARAULI,107,9,524,Mandrayal,524,5,76857,Garhwar,76857,1240100,40131,RANIPURA,karauli_ranipura,NA,0,0
mandrayal,GEN,karauli,mandrayal,ranipura,ranipura,ST_W,karauli,mandrayal,0,good,GEN,sapotra,0,good,ST,karauli,sapotra,0,good,karauli_mandrayal_ranipura,34223,108,KARAULI,107,9,524,Mandrayal,524,5,76859,Makanpur,76859,1240300,40131,RANIPURA,karauli_ranipura,NA,0,0
mandrayal,GEN,karauli,mandrayal,ranipura,ranipura,ST_W,karauli,mandrayal,0,good,GEN,sapotra,0,good,ST,karauli,sapotra,0,good,karauli_mandrayal_ranipura,34244,108,KARAULI,107,9,524,Mandrayal,524,5,76893,Ranipura,76893,1243200,40131,RANIPURA,karauli_ranipura,NA,0,0
mandrayal,GEN_W,karauli,mandrayal,rondhai,rodhai,ST,karauli,mandrayal,0,good,SC_W,sapotra,0,good,GEN,karauli,sapotra,0,good,karauli_mandrayal_rondhai,34190,108,KARAULI,107,9,524,Mandrayal,524,5,76844,Chandeli,76844,1239200,40132,RONDHAI,karauli_rondhai,NA,0,0
mandrayal,GEN_W,karauli,mandrayal,rondhai,rodhai,ST,karauli,mandrayal,0,good,SC_W,sapotra,0,good,GEN,karauli,sapotra,0,good,karauli_mandrayal_rondhai,34192,108,KARAULI,107,9,524,Mandrayal,524,5,76843,Chhawripura,76843,1239100,40132,RONDHAI,karauli_rondhai,NA,0,0
mandrayal,GEN_W,karauli,mandrayal,rondhai,rodhai,ST,karauli,mandrayal,0,good,SC_W,sapotra,0,good,GEN,karauli,sapotra,0,good,karauli_mandrayal_rondhai,34197,108,KARAULI,107,9,524,Mandrayal,524,5,914376,DHATURIYAPURA,0,NA,40132,RONDHAI,karauli_rondhai,NA,0,0
mandrayal,GEN_W,karauli,mandrayal,rondhai,rodhai,ST,karauli,mandrayal,0,good,SC_W,sapotra,0,good,GEN,karauli,sapotra,0,good,karauli_mandrayal_rondhai,34208,108,KARAULI,107,9,524,Mandrayal,524,5,76845,Guwaridanda,76845,1239300,40132,RONDHAI,karauli_rondhai,NA,0,0
mandrayal,GEN_W,karauli,mandrayal,rondhai,rodhai,ST,karauli,mandrayal,0,good,SC_W,sapotra,0,good,GEN,karauli,sapotra,0,good,karauli_mandrayal_rondhai,34214,108,KARAULI,107,9,524,Mandrayal,524,5,76846,Kaimkachh,76846,1239300,40132,RONDHAI,karauli_rondhai,NA,0,0
mandrayal,GEN_W,karauli,mandrayal,rondhai,rodhai,ST,karauli,mandrayal,0,good,SC_W,sapotra,0,good,GEN,karauli,sapotra,0,good,karauli_mandrayal_rondhai,34215,108,KARAULI,107,9,524,Mandrayal,524,5,76842,Kalakhet,76842,1239000,40132,RONDHAI,karauli_rondhai,NA,0,0
mandrayal,GEN_W,karauli,mandrayal,rondhai,rodhai,ST,karauli,mandrayal,0,good,SC_W,sapotra,0,good,GEN,karauli,sapotra,0,good,karauli_mandrayal_rondhai,34245,108,KARAULI,107,9,524,Mandrayal,524,5,76847,Rodhai,76847,1239300,40132,RONDHAI,karauli_rondhai,NA,0,0
masalpur,OBC,karauli,masalpur,bhavli,bhavli,SC_W,karauli,karauli,0.047619048,good,ST,karauli,0,good,GEN,karauli,karauli,0,good,karauli_masalpur_bhavli,34255,108,KARAULI,107,9,6379,Masalpur,0,NA,937092,Badapura,0,NA,40009,BHAVLI,karauli_bhavli,NA,0,0
masalpur,OBC,karauli,masalpur,bhavli,bhavli,SC_W,karauli,karauli,0.047619048,good,ST,karauli,0,good,GEN,karauli,karauli,0,good,karauli_masalpur_bhavli,34263,108,KARAULI,107,9,6379,Masalpur,0,NA,76740,Bhavli,76740,1230400,40009,BHAVLI,karauli_bhavli,NA,0,0
masalpur,OBC,karauli,masalpur,bhavli,bhavli,SC_W,karauli,karauli,0.047619048,good,ST,karauli,0,good,GEN,karauli,karauli,0,good,karauli_masalpur_bhavli,34271,108,KARAULI,107,9,6379,Masalpur,0,NA,937091,Chhaedkapura,0,NA,40009,BHAVLI,karauli_bhavli,NA,0,0
masalpur,OBC,karauli,masalpur,bhavli,bhavli,SC_W,karauli,karauli,0.047619048,good,ST,karauli,0,good,GEN,karauli,karauli,0,good,karauli_masalpur_bhavli,34276,108,KARAULI,107,9,6379,Masalpur,0,NA,937090,Dimanpura,0,NA,40009,BHAVLI,karauli_bhavli,NA,0,0
masalpur,ST,karauli,masalpur,chainpur gadholi,chainpur gadoli,SC,karauli,karauli,0.039215686,good,GEN_W,karauli,0.039215686,good,OBC,karauli,karauli,0.088888889,good,karauli_masalpur_chainpur gadholi,34259,108,KARAULI,107,9,6379,Masalpur,0,NA,76660,Bhaisawat,76660,1222500,40010,CHAINPUR GADHOLI,karauli_chainpur gadholi,NA,0,0
masalpur,ST,karauli,masalpur,chainpur gadholi,chainpur gadoli,SC,karauli,karauli,0.039215686,good,GEN_W,karauli,0.039215686,good,OBC,karauli,karauli,0.088888889,good,karauli_masalpur_chainpur gadholi,34280,108,KARAULI,107,9,6379,Masalpur,0,NA,76668,Gadoli,76668,1223300,40010,CHAINPUR GADHOLI,karauli_chainpur gadholi,NA,0,0
masalpur,ST,karauli,masalpur,chainpur gadholi,chainpur gadoli,SC,karauli,karauli,0.039215686,good,GEN_W,karauli,0.039215686,good,OBC,karauli,karauli,0.088888889,good,karauli_masalpur_chainpur gadholi,34343,108,KARAULI,107,9,6379,Masalpur,0,NA,76667,Ummedpura,76667,1223200,40010,CHAINPUR GADHOLI,karauli_chainpur gadholi,NA,0,0
masalpur,GEN,karauli,masalpur,dukawali,dukavali,GEN_W,karauli,karauli,0.083333333,good,GEN,karauli,0.083333333,good,GEN_W,karauli,karauli,0.083333333,good,karauli_masalpur_dukawali,34258,108,KARAULI,107,9,6379,Masalpur,0,NA,76696,Barwatpura,76696,1226000,40013,DUKAWALI,karauli_dukawali,NA,0,0
masalpur,GEN,karauli,masalpur,dukawali,dukavali,GEN_W,karauli,karauli,0.083333333,good,GEN,karauli,0.083333333,good,GEN_W,karauli,karauli,0.083333333,good,karauli_masalpur_dukawali,34277,108,KARAULI,107,9,6379,Masalpur,0,NA,76695,Dukawali,76695,1225900,40013,DUKAWALI,karauli_dukawali,NA,0,0
masalpur,GEN,karauli,masalpur,dukawali,dukavali,GEN_W,karauli,karauli,0.083333333,good,GEN,karauli,0.083333333,good,GEN_W,karauli,karauli,0.083333333,good,karauli_masalpur_dukawali,34281,108,KARAULI,107,9,6379,Masalpur,0,NA,76697,Garhi,76697,1226100,40013,DUKAWALI,karauli_dukawali,NA,0,0
masalpur,GEN,karauli,masalpur,dukawali,dukavali,GEN_W,karauli,karauli,0.083333333,good,GEN,karauli,0.083333333,good,GEN_W,karauli,karauli,0.083333333,good,karauli_masalpur_dukawali,34319,108,KARAULI,107,9,6379,Masalpur,0,NA,76629,Nayawas,76629,1219600,40013,DUKAWALI,karauli_dukawali,NA,0,0
masalpur,GEN,karauli,masalpur,dukawali,dukavali,GEN_W,karauli,karauli,0.083333333,good,GEN,karauli,0.083333333,good,GEN_W,karauli,karauli,0.083333333,good,karauli_masalpur_dukawali,34320,108,KARAULI,107,9,6379,Masalpur,0,NA,76694,Neemripura,76694,1225800,40013,DUKAWALI,karauli_dukawali,NA,0,0
masalpur,GEN,karauli,masalpur,dukawali,dukavali,GEN_W,karauli,karauli,0.083333333,good,GEN,karauli,0.083333333,good,GEN_W,karauli,karauli,0.083333333,good,karauli_masalpur_dukawali,34333,108,KARAULI,107,9,6379,Masalpur,0,NA,76688,Sakarghata,76688,1225200,40013,DUKAWALI,karauli_dukawali,NA,0,0
masalpur,SC_W,karauli,masalpur,fatehpur,fatehpur,GEN,karauli,karauli,0,good,ST_W,karauli,0,good,GEN,karauli,karauli,0,good,karauli_masalpur_fatehpur,34279,108,KARAULI,107,9,6379,Masalpur,0,NA,76669,Fatehpur,76669,1223400,40014,FATEHPUR,karauli_fatehpur,NA,0,0
masalpur,ST_W,karauli,masalpur,guwreda,guvreda,GEN_W,karauli,karauli,0,good,SC,karauli,0,good,GEN,karauli,karauli,0,good,karauli_masalpur_guwreda,34283,108,KARAULI,107,9,6379,Masalpur,0,NA,76743,Golara,76743,1230700,40018,GUWREDA,karauli_guwreda,NA,0,0
masalpur,ST_W,karauli,masalpur,guwreda,guvreda,GEN_W,karauli,karauli,0,good,SC,karauli,0,good,GEN,karauli,karauli,0,good,karauli_masalpur_guwreda,34285,108,KARAULI,107,9,6379,Masalpur,0,NA,76742,Guwreda,76742,1230600,40018,GUWREDA,karauli_guwreda,NA,0,0
masalpur,ST_W,karauli,masalpur,guwreda,guvreda,GEN_W,karauli,karauli,0,good,SC,karauli,0,good,GEN,karauli,karauli,0,good,karauli_masalpur_guwreda,34289,108,KARAULI,107,9,6379,Masalpur,0,NA,76739,Kasara,76739,1230300,40018,GUWREDA,karauli_guwreda,NA,0,0
masalpur,ST_W,karauli,masalpur,guwreda,guvreda,GEN_W,karauli,karauli,0,good,SC,karauli,0,good,GEN,karauli,karauli,0,good,karauli_masalpur_guwreda,34331,108,KARAULI,107,9,6379,Masalpur,0,NA,76738,Sahanpur,76738,1230200,40018,GUWREDA,karauli_guwreda,NA,0,0
masalpur,ST_W,karauli,masalpur,guwreda,guvreda,GEN_W,karauli,karauli,0,good,SC,karauli,0,good,GEN,karauli,karauli,0,good,karauli_masalpur_guwreda,34336,108,KARAULI,107,9,6379,Masalpur,0,NA,76741,Shubhnagar,76741,1230500,40018,GUWREDA,karauli_guwreda,NA,0,0
masalpur,ST_W,karauli,masalpur,guwreda,guvreda,GEN_W,karauli,karauli,0,good,SC,karauli,0,good,GEN,karauli,karauli,0,good,karauli_masalpur_guwreda,34341,108,KARAULI,107,9,6379,Masalpur,0,NA,76737,Thekra,76737,1230100,40018,GUWREDA,karauli_guwreda,NA,0,0
masalpur,GEN_W,karauli,masalpur,jamoora,jamura,GEN,karauli,karauli,0,good,GEN_W,karauli,0,good,SC,karauli,karauli,0,good,karauli_masalpur_jamoora,34253,108,KARAULI,107,9,6379,Masalpur,0,NA,76710,Alampur,76710,1227400,40021,JAMOORA,karauli_jamoora,NA,0,0
masalpur,GEN_W,karauli,masalpur,jamoora,jamura,GEN,karauli,karauli,0,good,GEN_W,karauli,0,good,SC,karauli,karauli,0,good,karauli_masalpur_jamoora,34264,108,KARAULI,107,9,6379,Masalpur,0,NA,76714,Bhojpur,76714,1227800,40021,JAMOORA,karauli_jamoora,NA,0,0
masalpur,GEN_W,karauli,masalpur,jamoora,jamura,GEN,karauli,karauli,0,good,GEN_W,karauli,0,good,SC,karauli,karauli,0,good,karauli_masalpur_jamoora,34282,108,KARAULI,107,9,6379,Masalpur,0,NA,76716,Garh Mandora,76716,1228000,40021,JAMOORA,karauli_jamoora,NA,0,0
masalpur,GEN_W,karauli,masalpur,jamoora,jamura,GEN,karauli,karauli,0,good,GEN_W,karauli,0,good,SC,karauli,karauli,0,good,karauli_masalpur_jamoora,34287,108,KARAULI,107,9,6379,Masalpur,0,NA,76706,Jamoora,76706,1227000,40021,JAMOORA,karauli_jamoora,NA,0,0
masalpur,GEN_W,karauli,masalpur,jamoora,jamura,GEN,karauli,karauli,0,good,GEN_W,karauli,0,good,SC,karauli,karauli,0,good,karauli_masalpur_jamoora,34309,108,KARAULI,107,9,6379,Masalpur,0,NA,76709,Mangrol,76709,1227300,40021,JAMOORA,karauli_jamoora,NA,0,0
masalpur,GEN_W,karauli,masalpur,jamoora,jamura,GEN,karauli,karauli,0,good,GEN_W,karauli,0,good,SC,karauli,karauli,0,good,karauli_masalpur_jamoora,34337,108,KARAULI,107,9,6379,Masalpur,0,NA,76708,Siganpur,76708,1227200,40021,JAMOORA,karauli_jamoora,NA,0,0
masalpur,GEN_W,karauli,masalpur,jamoora,jamura,GEN,karauli,karauli,0,good,GEN_W,karauli,0,good,SC,karauli,karauli,0,good,karauli_masalpur_jamoora,34342,108,KARAULI,107,9,6379,Masalpur,0,NA,76705,Timkoli,76705,1226900,40021,JAMOORA,karauli_jamoora,NA,0,0
masalpur,GEN_W,karauli,masalpur,jamoora,jamura,GEN,karauli,karauli,0,good,GEN_W,karauli,0,good,SC,karauli,karauli,0,good,karauli_masalpur_jamoora,34344,108,KARAULI,107,9,6379,Masalpur,0,NA,76707,Umri,76707,1227100,40021,JAMOORA,karauli_jamoora,NA,0,0
masalpur,SC,karauli,masalpur,kanchanpur -talhati,kanchanpur,GEN_W,karauli,karauli,0,good,GEN,karauli,0,good,GEN_W,karauli,karauli,0,good,karauli_masalpur_kanchanpur -talhati,34260,108,KARAULI,107,9,6379,Masalpur,0,NA,76692,Bhaua,76692,1225600,40023,KANCHANPUR -TALHATI,karauli_kanchanpur -talhati,NA,0,0
masalpur,SC,karauli,masalpur,kanchanpur -talhati,kanchanpur,GEN_W,karauli,karauli,0,good,GEN,karauli,0,good,GEN_W,karauli,karauli,0,good,karauli_masalpur_kanchanpur -talhati,34278,108,KARAULI,107,9,6379,Masalpur,0,NA,76713,Farakpur,76713,1227700,40023,KANCHANPUR -TALHATI,karauli_kanchanpur -talhati,NA,0,0
masalpur,SC,karauli,masalpur,kanchanpur -talhati,kanchanpur,GEN_W,karauli,karauli,0,good,GEN,karauli,0,good,GEN_W,karauli,karauli,0,good,karauli_masalpur_kanchanpur -talhati,34288,108,KARAULI,107,9,6379,Masalpur,0,NA,76711,Kanchanpur With Talhati,76711,1227500,40023,KANCHANPUR -TALHATI,karauli_kanchanpur -talhati,NA,0,0
masalpur,SC,karauli,masalpur,kanchanpur -talhati,kanchanpur,GEN_W,karauli,karauli,0,good,GEN,karauli,0,good,GEN_W,karauli,karauli,0,good,karauli_masalpur_kanchanpur -talhati,34301,108,KARAULI,107,9,6379,Masalpur,0,NA,76691,Lakhnipur,76691,1225500,40023,KANCHANPUR -TALHATI,karauli_kanchanpur -talhati,NA,0,0
masalpur,SC,karauli,masalpur,kanchanpur -talhati,kanchanpur,GEN_W,karauli,karauli,0,good,GEN,karauli,0,good,GEN_W,karauli,karauli,0,good,karauli_masalpur_kanchanpur -talhati,34315,108,KARAULI,107,9,6379,Masalpur,0,NA,76698,Meola,76698,1226200,40023,KANCHANPUR -TALHATI,karauli_kanchanpur -talhati,NA,0,0
masalpur,SC,karauli,masalpur,kanchanpur -talhati,kanchanpur,GEN_W,karauli,karauli,0,good,GEN,karauli,0,good,GEN_W,karauli,karauli,0,good,karauli_masalpur_kanchanpur -talhati,34338,108,KARAULI,107,9,6379,Masalpur,0,NA,76712,Singniya,76712,1227600,40023,KANCHANPUR -TALHATI,karauli_kanchanpur -talhati,NA,0,0
shrimahaveer ji,ST,karauli,masalpur,khediya,kheda,SC_W,karauli,hindaun,0,good,GEN,hindaun,0,good,SC,karauli,hindaun,0,good,karauli_masalpur_khediya,34286,108,KARAULI,107,9,6379,Masalpur,0,NA,76674,Hakimpura,76674,1223900,40026,KHEDIYA,karauli_khediya,NA,0,0
shrimahaveer ji,ST,karauli,masalpur,khediya,kheda,SC_W,karauli,hindaun,0,good,GEN,hindaun,0,good,SC,karauli,hindaun,0,good,karauli_masalpur_khediya,34291,108,KARAULI,107,9,6379,Masalpur,0,NA,76679,Keshrisingh Ka Pura,76679,1224400,40026,KHEDIYA,karauli_khediya,NA,0,0
shrimahaveer ji,ST,karauli,masalpur,khediya,kheda,SC_W,karauli,hindaun,0,good,GEN,hindaun,0,good,SC,karauli,hindaun,0,good,karauli_masalpur_khediya,34296,108,KARAULI,107,9,6379,Masalpur,0,NA,76675,Kheriya,76675,1224000,40026,KHEDIYA,karauli_khediya,NA,0,0
shrimahaveer ji,ST,karauli,masalpur,khediya,kheda,SC_W,karauli,hindaun,0,good,GEN,hindaun,0,good,SC,karauli,hindaun,0,good,karauli_masalpur_khediya,34308,108,KARAULI,107,9,6379,Masalpur,0,NA,76673,Manda Khera,76673,1223800,40026,KHEDIYA,karauli_khediya,NA,0,0
shrimahaveer ji,ST,karauli,masalpur,khediya,kheda,SC_W,karauli,hindaun,0,good,GEN,hindaun,0,good,SC,karauli,hindaun,0,good,karauli_masalpur_khediya,34314,108,KARAULI,107,9,6379,Masalpur,0,NA,76672,Mengra Khurd,76672,1223700,40026,KHEDIYA,karauli_khediya,NA,0,0
masalpur,ST,karauli,masalpur,khediya,khediya,SC_W,karauli,hindaun,0.095238095,good,GEN,hindaun,0.095238095,good,SC,karauli,hindaun,0.095238095,good,karauli_masalpur_khediya,34286,108,KARAULI,107,9,6379,Masalpur,0,NA,76674,Hakimpura,76674,1223900,40026,KHEDIYA,karauli_khediya,NA,0,0
masalpur,ST,karauli,masalpur,khediya,khediya,SC_W,karauli,hindaun,0.095238095,good,GEN,hindaun,0.095238095,good,SC,karauli,hindaun,0.095238095,good,karauli_masalpur_khediya,34291,108,KARAULI,107,9,6379,Masalpur,0,NA,76679,Keshrisingh Ka Pura,76679,1224400,40026,KHEDIYA,karauli_khediya,NA,0,0
masalpur,ST,karauli,masalpur,khediya,khediya,SC_W,karauli,hindaun,0.095238095,good,GEN,hindaun,0.095238095,good,SC,karauli,hindaun,0.095238095,good,karauli_masalpur_khediya,34296,108,KARAULI,107,9,6379,Masalpur,0,NA,76675,Kheriya,76675,1224000,40026,KHEDIYA,karauli_khediya,NA,0,0
masalpur,ST,karauli,masalpur,khediya,khediya,SC_W,karauli,hindaun,0.095238095,good,GEN,hindaun,0.095238095,good,SC,karauli,hindaun,0.095238095,good,karauli_masalpur_khediya,34308,108,KARAULI,107,9,6379,Masalpur,0,NA,76673,Manda Khera,76673,1223800,40026,KHEDIYA,karauli_khediya,NA,0,0
masalpur,ST,karauli,masalpur,khediya,khediya,SC_W,karauli,hindaun,0.095238095,good,GEN,hindaun,0.095238095,good,SC,karauli,hindaun,0.095238095,good,karauli_masalpur_khediya,34314,108,KARAULI,107,9,6379,Masalpur,0,NA,76672,Mengra Khurd,76672,1223700,40026,KHEDIYA,karauli_khediya,NA,0,0
masalpur,OBC_W,karauli,masalpur,khooda,khunda,GEN,karauli,karauli,0,good,GEN,karauli,0,good,GEN,karauli,karauli,0,good,karauli_masalpur_khooda,34257,108,KARAULI,107,9,6379,Masalpur,0,NA,76725,Banswari,76725,1228900,40028,KHOODA,karauli_khooda,NA,0,0
masalpur,OBC_W,karauli,masalpur,khooda,khunda,GEN,karauli,karauli,0,good,GEN,karauli,0,good,GEN,karauli,karauli,0,good,karauli_masalpur_khooda,34268,108,KARAULI,107,9,6379,Masalpur,0,NA,76771,Birhati,76771,1233500,40028,KHOODA,karauli_khooda,NA,0,0
masalpur,OBC_W,karauli,masalpur,khooda,khunda,GEN,karauli,karauli,0,good,GEN,karauli,0,good,GEN,karauli,karauli,0,good,karauli_masalpur_khooda,34290,108,KARAULI,107,9,6379,Masalpur,0,NA,76724,Keshpura,76724,1228800,40028,KHOODA,karauli_khooda,NA,0,0
masalpur,OBC_W,karauli,masalpur,khooda,khunda,GEN,karauli,karauli,0,good,GEN,karauli,0,good,GEN,karauli,karauli,0,good,karauli_masalpur_khooda,34293,108,KARAULI,107,9,6379,Masalpur,0,NA,76732,Khanpura,76732,1229600,40028,KHOODA,karauli_khooda,NA,0,0
masalpur,OBC_W,karauli,masalpur,khooda,khunda,GEN,karauli,karauli,0,good,GEN,karauli,0,good,GEN,karauli,karauli,0,good,karauli_masalpur_khooda,34297,108,KARAULI,107,9,6379,Masalpur,0,NA,76722,Khooda,76722,1228600,40028,KHOODA,karauli_khooda,NA,0,0
masalpur,OBC_W,karauli,masalpur,khooda,khunda,GEN,karauli,karauli,0,good,GEN,karauli,0,good,GEN,karauli,karauli,0,good,karauli_masalpur_khooda,34298,108,KARAULI,107,9,6379,Masalpur,0,NA,76723,Khoondri,76723,1228700,40028,KHOODA,karauli_khooda,NA,0,0
